actual_rul,predicted_rul,status,risk,maintenance
125,128.20667,great,no risk, No maintenance required
125,125.833305,great,no risk, No maintenance required
125,124.29248,great,no risk, No maintenance required
125,125.49259,great,no risk, No maintenance required
125,122.028046,great,no risk, No maintenance required
125,121.96186,great,no risk, No maintenance required
125,121.07117,great,no risk, No maintenance required
125,122.54804,great,no risk, No maintenance required
124,124.60745,great,no risk, No maintenance required
123,123.88244,great,no risk, No maintenance required
122,121.58534,great,no risk, No maintenance required
121,123.40363,great,no risk, No maintenance required
120,126.84327,great,no risk, No maintenance required
119,124.99658,great,no risk, No maintenance required
118,124.54317,great,no risk, No maintenance required
117,121.86746,great,no risk, No maintenance required
116,122.133675,great,no risk, No maintenance required
115,118.55443,great,no risk, No maintenance required
114,123.08878,great,no risk, No maintenance required
113,120.06319,great,no risk, No maintenance required
112,121.333664,great,no risk, No maintenance required
111,119.334854,great,no risk, No maintenance required
110,119.81848,great,no risk, No maintenance required
109,119.11624,great,no risk, No maintenance required
108,117.25798,great,no risk, No maintenance required
107,118.326065,great,no risk, No maintenance required
106,116.85052,great,no risk, No maintenance required
105,118.33116,great,no risk, No maintenance required
104,116.611885,great,no risk, No maintenance required
103,117.6246,great,no risk, No maintenance required
102,117.59083,great,no risk, No maintenance required
101,118.89857,great,no risk, No maintenance required
100,116.19568,great,no risk, No maintenance required
99,114.63456,great,no risk, No maintenance required
98,114.69647,great,no risk, No maintenance required
97,115.20213,great,no risk, No maintenance required
96,115.80634,great,no risk, No maintenance required
95,115.4077,great,no risk, No maintenance required
94,115.159485,great,no risk, No maintenance required
93,113.661705,great,no risk, No maintenance required
92,113.18162,great,no risk, No maintenance required
91,116.338974,great,no risk, No maintenance required
90,114.57725,great,no risk, No maintenance required
89,114.14106,great,no risk, No maintenance required
88,115.11375,great,no risk, No maintenance required
87,113.165764,great,no risk, No maintenance required
86,114.00399,great,no risk, No maintenance required
85,116.197624,great,no risk, No maintenance required
84,115.848755,great,no risk, No maintenance required
83,111.7834,great,no risk, No maintenance required
82,113.595566,great,no risk, No maintenance required
81,112.53527,great,no risk, No maintenance required
80,110.39955,great,no risk, No maintenance required
79,112.06163,great,no risk, No maintenance required
78,111.6467,great,no risk, No maintenance required
77,111.91098,great,no risk, No maintenance required
76,110.762634,great,no risk, No maintenance required
75,110.55606,great,no risk, No maintenance required
74,111.69601,great,no risk, No maintenance required
73,107.755585,great,no risk, No maintenance required
72,109.85848,great,no risk, No maintenance required
71,108.901215,great,no risk, No maintenance required
70,105.22128,great,no risk, No maintenance required
69,105.2789,great,no risk, No maintenance required
68,105.33606,great,no risk, No maintenance required
67,101.36919,great,no risk, No maintenance required
66,95.064804,good, medium risk,continue monitoring
65,90.76761,good, medium risk,continue monitoring
64,87.6479,good, medium risk,continue monitoring
63,90.69534,good, medium risk,continue monitoring
62,91.92572,good, medium risk,continue monitoring
61,90.6358,good, medium risk,continue monitoring
60,96.882576,good, medium risk,continue monitoring
59,95.20059,good, medium risk,continue monitoring
58,86.648834,good, medium risk,continue monitoring
57,81.31735,good, medium risk,continue monitoring
56,78.82884,good, medium risk,continue monitoring
55,73.948135,good, medium risk,continue monitoring
54,76.55443,good, medium risk,continue monitoring
53,71.767654,good, medium risk,continue monitoring
52,71.115295,good, medium risk,continue monitoring
51,75.64967,good, medium risk,continue monitoring
50,77.72615,good, medium risk,continue monitoring
49,64.78129,good, medium risk,continue monitoring
48,55.611534,not good, high risk, need maintenance
47,51.39862,not good, high risk, need maintenance
46,44.04613,not good, high risk, need maintenance
45,42.857777,not good, high risk, need maintenance
44,44.462944,not good, high risk, need maintenance
43,48.80997,not good, high risk, need maintenance
42,53.32056,not good, high risk, need maintenance
41,49.722633,not good, high risk, need maintenance
40,48.11309,not good, high risk, need maintenance
39,45.11638,not good, high risk, need maintenance
38,48.177948,not good, high risk, need maintenance
37,50.025078,not good, high risk, need maintenance
36,45.630253,not good, high risk, need maintenance
35,40.340183,not good, high risk, need maintenance
34,33.902657,not good, high risk, need maintenance
33,35.57473,not good, high risk, need maintenance
32,33.591667,not good, high risk, need maintenance
31,34.897568,not good, high risk, need maintenance
30,34.853348,not good, high risk, need maintenance
29,32.275112,not good, high risk, need maintenance
28,28.867983,extremely bad, very high risk, immediate maintenance required
27,25.600126,extremely bad, very high risk, immediate maintenance required
26,26.158787,extremely bad, very high risk, immediate maintenance required
25,23.709547,extremely bad, very high risk, immediate maintenance required
24,21.331755,extremely bad, very high risk, immediate maintenance required
23,20.34609,extremely bad, very high risk, immediate maintenance required
22,22.640757,extremely bad, very high risk, immediate maintenance required
21,22.16206,extremely bad, very high risk, immediate maintenance required
20,19.982498,extremely bad, very high risk, immediate maintenance required
19,15.805423,extremely bad, very high risk, immediate maintenance required
18,15.9954,extremely bad, very high risk, immediate maintenance required
17,18.850546,extremely bad, very high risk, immediate maintenance required
16,20.179312,extremely bad, very high risk, immediate maintenance required
15,19.618443,extremely bad, very high risk, immediate maintenance required
14,18.559137,extremely bad, very high risk, immediate maintenance required
13,15.948947,extremely bad, very high risk, immediate maintenance required
12,14.380401,extremely bad, very high risk, immediate maintenance required
11,13.611079,extremely bad, very high risk, immediate maintenance required
10,11.052259,extremely bad, very high risk, immediate maintenance required
9,8.991459,extremely bad, very high risk, immediate maintenance required
8,6.3250055,extremely bad, very high risk, immediate maintenance required
7,5.181777,extremely bad, very high risk, immediate maintenance required
6,8.180532,extremely bad, very high risk, immediate maintenance required
5,8.36469,extremely bad, very high risk, immediate maintenance required
4,7.0029516,extremely bad, very high risk, immediate maintenance required
3,5.630502,extremely bad, very high risk, immediate maintenance required
2,3.6962905,extremely bad, very high risk, immediate maintenance required
1,2.2445946,extremely bad, very high risk, immediate maintenance required
0,2.9837527,extremely bad, very high risk, immediate maintenance required
125,121.72121,great,no risk, No maintenance required
125,119.49545,great,no risk, No maintenance required
125,119.070526,great,no risk, No maintenance required
125,120.715965,great,no risk, No maintenance required
125,117.368904,great,no risk, No maintenance required
125,119.28722,great,no risk, No maintenance required
125,117.30422,great,no risk, No maintenance required
125,121.67106,great,no risk, No maintenance required
125,117.99075,great,no risk, No maintenance required
125,119.45919,great,no risk, No maintenance required
125,120.115906,great,no risk, No maintenance required
125,121.06889,great,no risk, No maintenance required
125,121.09456,great,no risk, No maintenance required
125,119.85566,great,no risk, No maintenance required
125,123.142746,great,no risk, No maintenance required
125,120.46025,great,no risk, No maintenance required
125,115.846664,great,no risk, No maintenance required
125,119.08913,great,no risk, No maintenance required
125,121.83385,great,no risk, No maintenance required
124,120.37932,great,no risk, No maintenance required
123,116.13399,great,no risk, No maintenance required
122,118.89475,great,no risk, No maintenance required
121,120.498856,great,no risk, No maintenance required
120,118.745926,great,no risk, No maintenance required
119,119.77698,great,no risk, No maintenance required
118,121.75314,great,no risk, No maintenance required
117,117.89072,great,no risk, No maintenance required
116,117.30853,great,no risk, No maintenance required
115,114.37898,great,no risk, No maintenance required
114,119.22087,great,no risk, No maintenance required
113,114.41718,great,no risk, No maintenance required
112,115.702576,great,no risk, No maintenance required
111,112.06375,great,no risk, No maintenance required
110,109.853775,great,no risk, No maintenance required
109,110.75562,great,no risk, No maintenance required
108,110.32019,great,no risk, No maintenance required
107,106.26511,great,no risk, No maintenance required
106,109.54575,great,no risk, No maintenance required
105,114.34032,great,no risk, No maintenance required
104,114.78723,great,no risk, No maintenance required
103,111.55513,great,no risk, No maintenance required
102,114.84186,great,no risk, No maintenance required
101,115.853676,great,no risk, No maintenance required
100,117.15029,great,no risk, No maintenance required
99,113.30557,great,no risk, No maintenance required
98,112.12902,great,no risk, No maintenance required
97,111.100266,great,no risk, No maintenance required
96,116.53893,great,no risk, No maintenance required
95,114.43701,great,no risk, No maintenance required
94,114.5491,great,no risk, No maintenance required
93,115.87181,great,no risk, No maintenance required
92,109.127045,great,no risk, No maintenance required
91,107.93854,great,no risk, No maintenance required
90,111.44979,great,no risk, No maintenance required
89,113.240845,great,no risk, No maintenance required
88,113.224266,great,no risk, No maintenance required
87,113.37195,great,no risk, No maintenance required
86,110.8291,great,no risk, No maintenance required
85,111.0251,great,no risk, No maintenance required
84,111.69054,great,no risk, No maintenance required
83,113.45019,great,no risk, No maintenance required
82,110.85324,great,no risk, No maintenance required
81,112.40906,great,no risk, No maintenance required
80,113.35861,great,no risk, No maintenance required
79,116.15767,great,no risk, No maintenance required
78,114.38836,great,no risk, No maintenance required
77,117.87393,great,no risk, No maintenance required
76,113.790184,great,no risk, No maintenance required
75,110.60802,great,no risk, No maintenance required
74,106.83218,great,no risk, No maintenance required
73,102.100235,great,no risk, No maintenance required
72,103.98804,great,no risk, No maintenance required
71,100.17004,great,no risk, No maintenance required
70,88.91084,good, medium risk,continue monitoring
69,87.24881,good, medium risk,continue monitoring
68,83.01019,good, medium risk,continue monitoring
67,83.32068,good, medium risk,continue monitoring
66,84.74412,good, medium risk,continue monitoring
65,83.63512,good, medium risk,continue monitoring
64,88.27351,good, medium risk,continue monitoring
63,79.748116,good, medium risk,continue monitoring
62,74.625244,good, medium risk,continue monitoring
61,64.83508,good, medium risk,continue monitoring
60,65.26558,good, medium risk,continue monitoring
59,67.44536,good, medium risk,continue monitoring
58,61.96817,good, medium risk,continue monitoring
57,55.395718,not good, high risk, need maintenance
56,52.60646,not good, high risk, need maintenance
55,54.458645,not good, high risk, need maintenance
54,53.081276,not good, high risk, need maintenance
53,59.156647,not good, high risk, need maintenance
52,58.383404,not good, high risk, need maintenance
51,62.24667,good, medium risk,continue monitoring
50,74.46414,good, medium risk,continue monitoring
49,86.61267,good, medium risk,continue monitoring
48,83.89845,good, medium risk,continue monitoring
47,79.05423,good, medium risk,continue monitoring
46,75.77326,good, medium risk,continue monitoring
45,70.85832,good, medium risk,continue monitoring
44,68.36548,good, medium risk,continue monitoring
43,68.73624,good, medium risk,continue monitoring
42,77.81903,good, medium risk,continue monitoring
41,81.31846,good, medium risk,continue monitoring
40,83.2489,good, medium risk,continue monitoring
39,79.977325,good, medium risk,continue monitoring
38,72.22089,good, medium risk,continue monitoring
37,67.60957,good, medium risk,continue monitoring
36,61.73628,good, medium risk,continue monitoring
35,57.28866,not good, high risk, need maintenance
34,52.691048,not good, high risk, need maintenance
33,44.558464,not good, high risk, need maintenance
32,41.013744,not good, high risk, need maintenance
31,36.6053,not good, high risk, need maintenance
30,36.63146,not good, high risk, need maintenance
29,31.737757,not good, high risk, need maintenance
28,27.680105,extremely bad, very high risk, immediate maintenance required
27,26.134922,extremely bad, very high risk, immediate maintenance required
26,24.465273,extremely bad, very high risk, immediate maintenance required
25,24.316998,extremely bad, very high risk, immediate maintenance required
24,26.549114,extremely bad, very high risk, immediate maintenance required
23,26.626202,extremely bad, very high risk, immediate maintenance required
22,29.6984,extremely bad, very high risk, immediate maintenance required
21,28.59247,extremely bad, very high risk, immediate maintenance required
20,31.219728,not good, high risk, need maintenance
19,33.16745,not good, high risk, need maintenance
18,34.148766,not good, high risk, need maintenance
17,30.187647,not good, high risk, need maintenance
16,25.85093,extremely bad, very high risk, immediate maintenance required
15,26.924723,extremely bad, very high risk, immediate maintenance required
14,26.768288,extremely bad, very high risk, immediate maintenance required
13,27.291937,extremely bad, very high risk, immediate maintenance required
12,27.22354,extremely bad, very high risk, immediate maintenance required
11,25.199081,extremely bad, very high risk, immediate maintenance required
10,19.30276,extremely bad, very high risk, immediate maintenance required
9,18.121855,extremely bad, very high risk, immediate maintenance required
8,15.865073,extremely bad, very high risk, immediate maintenance required
7,13.0779505,extremely bad, very high risk, immediate maintenance required
6,10.854325,extremely bad, very high risk, immediate maintenance required
5,9.151839,extremely bad, very high risk, immediate maintenance required
4,7.6609116,extremely bad, very high risk, immediate maintenance required
3,5.5210404,extremely bad, very high risk, immediate maintenance required
2,4.0821424,extremely bad, very high risk, immediate maintenance required
1,3.009653,extremely bad, very high risk, immediate maintenance required
0,1.0957358,extremely bad, very high risk, immediate maintenance required
125,119.07123,great,no risk, No maintenance required
125,120.40238,great,no risk, No maintenance required
125,119.66514,great,no risk, No maintenance required
125,121.88194,great,no risk, No maintenance required
125,115.62805,great,no risk, No maintenance required
125,117.14485,great,no risk, No maintenance required
125,120.04353,great,no risk, No maintenance required
125,119.08546,great,no risk, No maintenance required
125,120.77188,great,no risk, No maintenance required
125,118.23164,great,no risk, No maintenance required
125,121.676544,great,no risk, No maintenance required
125,120.16509,great,no risk, No maintenance required
125,117.99262,great,no risk, No maintenance required
125,115.81622,great,no risk, No maintenance required
125,115.69847,great,no risk, No maintenance required
125,112.724495,great,no risk, No maintenance required
125,116.12155,great,no risk, No maintenance required
125,118.12625,great,no risk, No maintenance required
125,120.5901,great,no risk, No maintenance required
125,120.363266,great,no risk, No maintenance required
125,115.22235,great,no risk, No maintenance required
125,113.46666,great,no risk, No maintenance required
125,114.464035,great,no risk, No maintenance required
125,114.13327,great,no risk, No maintenance required
125,112.01322,great,no risk, No maintenance required
125,114.2249,great,no risk, No maintenance required
125,117.172386,great,no risk, No maintenance required
125,111.112404,great,no risk, No maintenance required
125,113.18521,great,no risk, No maintenance required
125,112.83641,great,no risk, No maintenance required
125,111.33707,great,no risk, No maintenance required
125,109.37248,great,no risk, No maintenance required
125,115.158615,great,no risk, No maintenance required
125,116.04472,great,no risk, No maintenance required
125,119.64542,great,no risk, No maintenance required
125,119.662636,great,no risk, No maintenance required
125,118.33832,great,no risk, No maintenance required
125,118.29869,great,no risk, No maintenance required
125,118.21234,great,no risk, No maintenance required
125,119.181366,great,no risk, No maintenance required
125,116.120575,great,no risk, No maintenance required
125,117.95549,great,no risk, No maintenance required
125,117.41117,great,no risk, No maintenance required
125,114.771324,great,no risk, No maintenance required
125,114.979294,great,no risk, No maintenance required
125,118.17456,great,no risk, No maintenance required
125,117.75573,great,no risk, No maintenance required
125,118.717575,great,no risk, No maintenance required
125,117.09787,great,no risk, No maintenance required
125,117.9819,great,no risk, No maintenance required
125,117.5356,great,no risk, No maintenance required
125,114.60369,great,no risk, No maintenance required
125,114.53938,great,no risk, No maintenance required
125,114.370605,great,no risk, No maintenance required
125,112.85908,great,no risk, No maintenance required
125,110.434166,great,no risk, No maintenance required
125,111.19643,great,no risk, No maintenance required
125,108.438255,great,no risk, No maintenance required
125,111.71782,great,no risk, No maintenance required
125,107.989334,great,no risk, No maintenance required
125,110.61806,great,no risk, No maintenance required
125,107.43425,great,no risk, No maintenance required
125,108.12719,great,no risk, No maintenance required
125,106.026375,great,no risk, No maintenance required
125,108.56267,great,no risk, No maintenance required
125,105.28775,great,no risk, No maintenance required
125,109.47787,great,no risk, No maintenance required
125,110.67001,great,no risk, No maintenance required
125,108.6415,great,no risk, No maintenance required
125,111.425606,great,no risk, No maintenance required
125,109.84776,great,no risk, No maintenance required
125,108.64355,great,no risk, No maintenance required
125,107.44664,great,no risk, No maintenance required
125,100.3139,great,no risk, No maintenance required
125,100.84444,great,no risk, No maintenance required
125,102.412094,great,no risk, No maintenance required
125,101.53403,great,no risk, No maintenance required
125,106.82962,great,no risk, No maintenance required
125,107.26612,great,no risk, No maintenance required
125,109.24852,great,no risk, No maintenance required
125,110.241516,great,no risk, No maintenance required
125,111.49696,great,no risk, No maintenance required
125,108.06972,great,no risk, No maintenance required
125,105.48803,great,no risk, No maintenance required
125,105.6261,great,no risk, No maintenance required
125,101.36758,great,no risk, No maintenance required
125,104.798706,great,no risk, No maintenance required
125,107.479126,great,no risk, No maintenance required
125,108.03201,great,no risk, No maintenance required
125,105.3004,great,no risk, No maintenance required
125,106.71156,great,no risk, No maintenance required
125,105.35262,great,no risk, No maintenance required
125,109.13269,great,no risk, No maintenance required
125,110.684326,great,no risk, No maintenance required
125,110.8042,great,no risk, No maintenance required
125,105.8916,great,no risk, No maintenance required
125,105.50098,great,no risk, No maintenance required
125,107.2189,great,no risk, No maintenance required
125,108.01153,great,no risk, No maintenance required
125,107.527794,great,no risk, No maintenance required
125,104.79359,great,no risk, No maintenance required
125,100.25507,great,no risk, No maintenance required
125,103.019516,great,no risk, No maintenance required
125,99.08779,good, medium risk,continue monitoring
125,102.73135,great,no risk, No maintenance required
125,105.97266,great,no risk, No maintenance required
125,104.93671,great,no risk, No maintenance required
125,107.20131,great,no risk, No maintenance required
125,109.20505,great,no risk, No maintenance required
125,109.03912,great,no risk, No maintenance required
125,102.48099,great,no risk, No maintenance required
125,98.21997,good, medium risk,continue monitoring
125,94.03436,good, medium risk,continue monitoring
125,92.01152,good, medium risk,continue monitoring
125,89.62595,good, medium risk,continue monitoring
125,94.31269,good, medium risk,continue monitoring
125,96.51742,good, medium risk,continue monitoring
125,99.86703,good, medium risk,continue monitoring
125,101.80378,great,no risk, No maintenance required
125,94.53356,good, medium risk,continue monitoring
125,93.351974,good, medium risk,continue monitoring
125,96.52578,good, medium risk,continue monitoring
125,96.4903,good, medium risk,continue monitoring
125,90.76767,good, medium risk,continue monitoring
125,97.968414,good, medium risk,continue monitoring
125,98.23967,good, medium risk,continue monitoring
125,98.76756,good, medium risk,continue monitoring
125,101.83507,great,no risk, No maintenance required
125,102.37341,great,no risk, No maintenance required
125,99.69748,good, medium risk,continue monitoring
125,100.14535,great,no risk, No maintenance required
125,97.869064,good, medium risk,continue monitoring
125,103.22075,great,no risk, No maintenance required
125,102.67346,great,no risk, No maintenance required
125,102.82703,great,no risk, No maintenance required
125,103.7322,great,no risk, No maintenance required
125,103.98756,great,no risk, No maintenance required
125,102.77218,great,no risk, No maintenance required
125,103.73401,great,no risk, No maintenance required
125,104.60016,great,no risk, No maintenance required
125,105.78119,great,no risk, No maintenance required
125,101.69464,great,no risk, No maintenance required
125,100.707535,great,no risk, No maintenance required
125,103.18303,great,no risk, No maintenance required
125,102.78371,great,no risk, No maintenance required
125,104.972565,great,no risk, No maintenance required
125,103.248,great,no risk, No maintenance required
125,103.79901,great,no risk, No maintenance required
125,102.93133,great,no risk, No maintenance required
125,101.701805,great,no risk, No maintenance required
125,102.24256,great,no risk, No maintenance required
125,101.61549,great,no risk, No maintenance required
125,103.08891,great,no risk, No maintenance required
125,102.24364,great,no risk, No maintenance required
125,104.15982,great,no risk, No maintenance required
125,103.816635,great,no risk, No maintenance required
125,103.98396,great,no risk, No maintenance required
125,100.99678,great,no risk, No maintenance required
125,96.7646,good, medium risk,continue monitoring
125,93.256485,good, medium risk,continue monitoring
125,96.70048,good, medium risk,continue monitoring
125,93.2133,good, medium risk,continue monitoring
125,85.97435,good, medium risk,continue monitoring
125,89.04199,good, medium risk,continue monitoring
125,89.91214,good, medium risk,continue monitoring
125,95.90644,good, medium risk,continue monitoring
125,99.64909,good, medium risk,continue monitoring
125,96.68798,good, medium risk,continue monitoring
125,84.16101,good, medium risk,continue monitoring
125,83.84056,good, medium risk,continue monitoring
125,83.2936,good, medium risk,continue monitoring
125,87.403755,good, medium risk,continue monitoring
125,91.6193,good, medium risk,continue monitoring
125,88.42047,good, medium risk,continue monitoring
125,90.05013,good, medium risk,continue monitoring
125,91.164,good, medium risk,continue monitoring
125,96.24574,good, medium risk,continue monitoring
125,93.01454,good, medium risk,continue monitoring
125,85.95575,good, medium risk,continue monitoring
125,83.7399,good, medium risk,continue monitoring
125,83.253815,good, medium risk,continue monitoring
125,84.43176,good, medium risk,continue monitoring
125,82.58295,good, medium risk,continue monitoring
125,84.36022,good, medium risk,continue monitoring
125,84.08816,good, medium risk,continue monitoring
125,80.4502,good, medium risk,continue monitoring
125,80.84946,good, medium risk,continue monitoring
125,78.25673,good, medium risk,continue monitoring
125,80.50975,good, medium risk,continue monitoring
125,85.41269,good, medium risk,continue monitoring
125,86.421906,good, medium risk,continue monitoring
125,84.9886,good, medium risk,continue monitoring
125,90.06259,good, medium risk,continue monitoring
125,84.98025,good, medium risk,continue monitoring
125,89.27571,good, medium risk,continue monitoring
125,91.25652,good, medium risk,continue monitoring
125,91.30719,good, medium risk,continue monitoring
125,94.801476,good, medium risk,continue monitoring
125,94.161865,good, medium risk,continue monitoring
125,88.402725,good, medium risk,continue monitoring
125,91.21706,good, medium risk,continue monitoring
125,81.65198,good, medium risk,continue monitoring
125,82.636154,good, medium risk,continue monitoring
125,82.85712,good, medium risk,continue monitoring
125,82.04668,good, medium risk,continue monitoring
125,77.23454,good, medium risk,continue monitoring
125,79.756836,good, medium risk,continue monitoring
124,81.42552,good, medium risk,continue monitoring
123,86.29045,good, medium risk,continue monitoring
122,85.33949,good, medium risk,continue monitoring
121,75.71071,good, medium risk,continue monitoring
120,71.95217,good, medium risk,continue monitoring
119,69.69614,good, medium risk,continue monitoring
118,72.509575,good, medium risk,continue monitoring
117,74.94574,good, medium risk,continue monitoring
116,75.85875,good, medium risk,continue monitoring
115,70.38568,good, medium risk,continue monitoring
114,68.93746,good, medium risk,continue monitoring
113,68.590324,good, medium risk,continue monitoring
112,72.27243,good, medium risk,continue monitoring
111,72.77639,good, medium risk,continue monitoring
110,74.67399,good, medium risk,continue monitoring
109,70.413864,good, medium risk,continue monitoring
108,64.229454,good, medium risk,continue monitoring
107,62.609623,good, medium risk,continue monitoring
106,61.55737,good, medium risk,continue monitoring
105,61.85805,good, medium risk,continue monitoring
104,59.711636,not good, high risk, need maintenance
103,59.11892,not good, high risk, need maintenance
102,56.937614,not good, high risk, need maintenance
101,60.42562,good, medium risk,continue monitoring
100,66.52697,good, medium risk,continue monitoring
99,70.705505,good, medium risk,continue monitoring
98,71.35338,good, medium risk,continue monitoring
97,68.741104,good, medium risk,continue monitoring
96,68.83712,good, medium risk,continue monitoring
95,70.190956,good, medium risk,continue monitoring
94,68.549736,good, medium risk,continue monitoring
93,69.434746,good, medium risk,continue monitoring
92,71.4302,good, medium risk,continue monitoring
91,67.08315,good, medium risk,continue monitoring
90,67.00067,good, medium risk,continue monitoring
89,63.428253,good, medium risk,continue monitoring
88,63.729256,good, medium risk,continue monitoring
87,65.948166,good, medium risk,continue monitoring
86,63.982742,good, medium risk,continue monitoring
85,62.585167,good, medium risk,continue monitoring
84,56.897003,not good, high risk, need maintenance
83,59.625385,not good, high risk, need maintenance
82,57.62397,not good, high risk, need maintenance
81,61.779503,good, medium risk,continue monitoring
80,65.30819,good, medium risk,continue monitoring
79,66.417915,good, medium risk,continue monitoring
78,66.91959,good, medium risk,continue monitoring
77,64.32002,good, medium risk,continue monitoring
76,63.03263,good, medium risk,continue monitoring
75,60.08518,good, medium risk,continue monitoring
74,58.079826,not good, high risk, need maintenance
73,53.80803,not good, high risk, need maintenance
72,58.439796,not good, high risk, need maintenance
71,62.45483,good, medium risk,continue monitoring
70,59.030575,not good, high risk, need maintenance
69,58.749523,not good, high risk, need maintenance
68,56.86064,not good, high risk, need maintenance
67,53.099487,not good, high risk, need maintenance
66,53.448586,not good, high risk, need maintenance
65,54.799,not good, high risk, need maintenance
64,55.181286,not good, high risk, need maintenance
63,54.087227,not good, high risk, need maintenance
62,52.152718,not good, high risk, need maintenance
61,49.74504,not good, high risk, need maintenance
60,51.05833,not good, high risk, need maintenance
59,49.67515,not good, high risk, need maintenance
58,46.83639,not good, high risk, need maintenance
57,45.26638,not good, high risk, need maintenance
56,47.83901,not good, high risk, need maintenance
55,46.878567,not good, high risk, need maintenance
54,50.102676,not good, high risk, need maintenance
53,53.612244,not good, high risk, need maintenance
52,50.79309,not good, high risk, need maintenance
51,51.124123,not good, high risk, need maintenance
50,50.612503,not good, high risk, need maintenance
49,43.44213,not good, high risk, need maintenance
48,38.768353,not good, high risk, need maintenance
47,38.00265,not good, high risk, need maintenance
46,36.064373,not good, high risk, need maintenance
45,36.305077,not good, high risk, need maintenance
44,37.47827,not good, high risk, need maintenance
43,36.75959,not good, high risk, need maintenance
42,36.268433,not good, high risk, need maintenance
41,36.4373,not good, high risk, need maintenance
40,34.426712,not good, high risk, need maintenance
39,32.450783,not good, high risk, need maintenance
38,30.302546,not good, high risk, need maintenance
37,28.457891,extremely bad, very high risk, immediate maintenance required
36,28.902927,extremely bad, very high risk, immediate maintenance required
35,27.985132,extremely bad, very high risk, immediate maintenance required
34,27.08214,extremely bad, very high risk, immediate maintenance required
33,27.267052,extremely bad, very high risk, immediate maintenance required
32,26.613646,extremely bad, very high risk, immediate maintenance required
31,25.799894,extremely bad, very high risk, immediate maintenance required
30,26.398504,extremely bad, very high risk, immediate maintenance required
29,24.4907,extremely bad, very high risk, immediate maintenance required
28,22.853342,extremely bad, very high risk, immediate maintenance required
27,19.714209,extremely bad, very high risk, immediate maintenance required
26,20.455572,extremely bad, very high risk, immediate maintenance required
25,19.65325,extremely bad, very high risk, immediate maintenance required
24,18.593937,extremely bad, very high risk, immediate maintenance required
23,17.01776,extremely bad, very high risk, immediate maintenance required
22,17.367887,extremely bad, very high risk, immediate maintenance required
21,16.31186,extremely bad, very high risk, immediate maintenance required
20,14.269301,extremely bad, very high risk, immediate maintenance required
19,13.521784,extremely bad, very high risk, immediate maintenance required
18,12.543794,extremely bad, very high risk, immediate maintenance required
17,11.18888,extremely bad, very high risk, immediate maintenance required
16,8.914504,extremely bad, very high risk, immediate maintenance required
15,7.3516665,extremely bad, very high risk, immediate maintenance required
14,6.9754734,extremely bad, very high risk, immediate maintenance required
13,7.64633,extremely bad, very high risk, immediate maintenance required
12,7.71723,extremely bad, very high risk, immediate maintenance required
11,7.995762,extremely bad, very high risk, immediate maintenance required
10,7.426152,extremely bad, very high risk, immediate maintenance required
9,7.635549,extremely bad, very high risk, immediate maintenance required
8,7.617975,extremely bad, very high risk, immediate maintenance required
7,5.636818,extremely bad, very high risk, immediate maintenance required
6,5.2812996,extremely bad, very high risk, immediate maintenance required
5,5.595548,extremely bad, very high risk, immediate maintenance required
4,4.518564,extremely bad, very high risk, immediate maintenance required
3,3.4116094,extremely bad, very high risk, immediate maintenance required
2,3.2976909,extremely bad, very high risk, immediate maintenance required
1,4.3879957,extremely bad, very high risk, immediate maintenance required
0,4.558078,extremely bad, very high risk, immediate maintenance required
125,118.02162,great,no risk, No maintenance required
125,118.23187,great,no risk, No maintenance required
125,117.70231,great,no risk, No maintenance required
125,117.60181,great,no risk, No maintenance required
125,119.15111,great,no risk, No maintenance required
125,120.3545,great,no risk, No maintenance required
125,119.13966,great,no risk, No maintenance required
125,117.12074,great,no risk, No maintenance required
125,120.312386,great,no risk, No maintenance required
125,119.4672,great,no risk, No maintenance required
125,120.03766,great,no risk, No maintenance required
125,120.6794,great,no risk, No maintenance required
125,118.69993,great,no risk, No maintenance required
125,119.61078,great,no risk, No maintenance required
125,117.63798,great,no risk, No maintenance required
125,114.39254,great,no risk, No maintenance required
125,114.760666,great,no risk, No maintenance required
125,118.47129,great,no risk, No maintenance required
125,115.49614,great,no risk, No maintenance required
125,112.96287,great,no risk, No maintenance required
125,114.523056,great,no risk, No maintenance required
125,117.13753,great,no risk, No maintenance required
125,115.8934,great,no risk, No maintenance required
125,115.94223,great,no risk, No maintenance required
125,113.23317,great,no risk, No maintenance required
125,114.55167,great,no risk, No maintenance required
125,114.297615,great,no risk, No maintenance required
125,111.72327,great,no risk, No maintenance required
125,112.64887,great,no risk, No maintenance required
125,112.64755,great,no risk, No maintenance required
125,111.66507,great,no risk, No maintenance required
125,112.15735,great,no risk, No maintenance required
125,112.57945,great,no risk, No maintenance required
125,115.64767,great,no risk, No maintenance required
125,117.20768,great,no risk, No maintenance required
125,116.17976,great,no risk, No maintenance required
125,115.54259,great,no risk, No maintenance required
125,119.04485,great,no risk, No maintenance required
125,117.35251,great,no risk, No maintenance required
125,116.953865,great,no risk, No maintenance required
125,117.04512,great,no risk, No maintenance required
125,116.06296,great,no risk, No maintenance required
125,118.208374,great,no risk, No maintenance required
125,114.15465,great,no risk, No maintenance required
125,115.234665,great,no risk, No maintenance required
125,115.46232,great,no risk, No maintenance required
125,116.11899,great,no risk, No maintenance required
125,114.5293,great,no risk, No maintenance required
125,114.027695,great,no risk, No maintenance required
