actual_rul,predicted_rul,status,risk,maintenance
133,162.40367,great,no risk, No maintenance required
132,163.64992,great,no risk, No maintenance required
131,161.90611,great,no risk, No maintenance required
130,159.49919,great,no risk, No maintenance required
129,159.92374,great,no risk, No maintenance required
128,156.41428,great,no risk, No maintenance required
127,154.99915,great,no risk, No maintenance required
126,154.0714,great,no risk, No maintenance required
125,155.71358,great,no risk, No maintenance required
124,158.04301,great,no risk, No maintenance required
123,157.98805,great,no risk, No maintenance required
122,156.11473,great,no risk, No maintenance required
121,156.94841,great,no risk, No maintenance required
120,160.92686,great,no risk, No maintenance required
119,160.68256,great,no risk, No maintenance required
118,160.21638,great,no risk, No maintenance required
117,157.36101,great,no risk, No maintenance required
116,156.1155,great,no risk, No maintenance required
115,151.36617,great,no risk, No maintenance required
114,154.44115,great,no risk, No maintenance required
113,153.36333,great,no risk, No maintenance required
112,153.95393,great,no risk, No maintenance required
111,152.38124,great,no risk, No maintenance required
110,151.98557,great,no risk, No maintenance required
109,151.62148,great,no risk, No maintenance required
108,149.80562,great,no risk, No maintenance required
107,150.19102,great,no risk, No maintenance required
106,148.38722,great,no risk, No maintenance required
105,149.8922,great,no risk, No maintenance required
104,148.45688,great,no risk, No maintenance required
103,149.06657,great,no risk, No maintenance required
102,149.39815,great,no risk, No maintenance required
101,150.71779,great,no risk, No maintenance required
100,147.47807,great,no risk, No maintenance required
99,144.79253,great,no risk, No maintenance required
98,143.95355,great,no risk, No maintenance required
97,144.52907,great,no risk, No maintenance required
96,145.67708,great,no risk, No maintenance required
95,145.84679,great,no risk, No maintenance required
94,145.2588,great,no risk, No maintenance required
93,142.62923,great,no risk, No maintenance required
92,141.66206,great,no risk, No maintenance required
91,144.9431,great,no risk, No maintenance required
90,144.28209,great,no risk, No maintenance required
89,143.59616,great,no risk, No maintenance required
88,144.4019,great,no risk, No maintenance required
87,142.61366,great,no risk, No maintenance required
86,143.12761,great,no risk, No maintenance required
85,145.39615,great,no risk, No maintenance required
84,145.7267,great,no risk, No maintenance required
83,140.52759,great,no risk, No maintenance required
82,140.6876,great,no risk, No maintenance required
81,139.67746,great,no risk, No maintenance required
80,137.47556,great,no risk, No maintenance required
79,138.80391,great,no risk, No maintenance required
78,139.30345,great,no risk, No maintenance required
77,139.51848,great,no risk, No maintenance required
76,138.72632,great,no risk, No maintenance required
75,137.9696,great,no risk, No maintenance required
74,138.65793,great,no risk, No maintenance required
73,134.38582,great,no risk, No maintenance required
72,135.26009,great,no risk, No maintenance required
71,134.8953,great,no risk, No maintenance required
70,130.99432,great,no risk, No maintenance required
69,130.03069,great,no risk, No maintenance required
68,130.52681,great,no risk, No maintenance required
67,127.24408,great,no risk, No maintenance required
66,124.23907,great,no risk, No maintenance required
65,121.92466,great,no risk, No maintenance required
64,121.46688,great,no risk, No maintenance required
63,124.827545,great,no risk, No maintenance required
62,125.81528,great,no risk, No maintenance required
61,124.916534,great,no risk, No maintenance required
60,127.668625,great,no risk, No maintenance required
59,126.43138,great,no risk, No maintenance required
58,121.98699,great,no risk, No maintenance required
57,116.67426,great,no risk, No maintenance required
56,115.605225,great,no risk, No maintenance required
55,112.62687,great,no risk, No maintenance required
54,115.10563,great,no risk, No maintenance required
53,111.15905,great,no risk, No maintenance required
52,112.51076,great,no risk, No maintenance required
51,117.478065,great,no risk, No maintenance required
50,119.12143,great,no risk, No maintenance required
49,107.359375,great,no risk, No maintenance required
48,100.368835,great,no risk, No maintenance required
47,96.762695,good, medium risk,continue monitoring
46,88.54265,good, medium risk,continue monitoring
45,85.0853,good, medium risk,continue monitoring
44,83.288826,good, medium risk,continue monitoring
43,83.21326,good, medium risk,continue monitoring
42,83.44119,good, medium risk,continue monitoring
41,80.43271,good, medium risk,continue monitoring
40,79.87253,good, medium risk,continue monitoring
39,75.66169,good, medium risk,continue monitoring
38,76.46704,good, medium risk,continue monitoring
37,75.19988,good, medium risk,continue monitoring
36,69.80045,good, medium risk,continue monitoring
35,63.919273,good, medium risk,continue monitoring
34,54.271297,not good, high risk, need maintenance
33,51.088226,not good, high risk, need maintenance
32,46.53158,not good, high risk, need maintenance
31,46.062386,not good, high risk, need maintenance
30,42.47758,not good, high risk, need maintenance
29,37.26326,not good, high risk, need maintenance
28,32.329796,not good, high risk, need maintenance
27,27.306875,extremely bad, very high risk, immediate maintenance required
26,25.642473,extremely bad, very high risk, immediate maintenance required
25,23.275019,extremely bad, very high risk, immediate maintenance required
24,23.073515,extremely bad, very high risk, immediate maintenance required
23,23.035824,extremely bad, very high risk, immediate maintenance required
22,24.859358,extremely bad, very high risk, immediate maintenance required
21,25.798504,extremely bad, very high risk, immediate maintenance required
20,25.78834,extremely bad, very high risk, immediate maintenance required
19,22.634691,extremely bad, very high risk, immediate maintenance required
18,22.239094,extremely bad, very high risk, immediate maintenance required
17,21.830519,extremely bad, very high risk, immediate maintenance required
16,21.65687,extremely bad, very high risk, immediate maintenance required
15,21.209776,extremely bad, very high risk, immediate maintenance required
14,20.255547,extremely bad, very high risk, immediate maintenance required
13,18.691923,extremely bad, very high risk, immediate maintenance required
12,17.853003,extremely bad, very high risk, immediate maintenance required
11,16.965006,extremely bad, very high risk, immediate maintenance required
10,15.907224,extremely bad, very high risk, immediate maintenance required
9,15.502616,extremely bad, very high risk, immediate maintenance required
8,14.261401,extremely bad, very high risk, immediate maintenance required
7,14.253446,extremely bad, very high risk, immediate maintenance required
6,14.247745,extremely bad, very high risk, immediate maintenance required
5,13.827214,extremely bad, very high risk, immediate maintenance required
4,13.34037,extremely bad, very high risk, immediate maintenance required
3,12.562896,extremely bad, very high risk, immediate maintenance required
2,11.557417,extremely bad, very high risk, immediate maintenance required
1,11.109177,extremely bad, very high risk, immediate maintenance required
0,10.847619,extremely bad, very high risk, immediate maintenance required
143,142.00233,great,no risk, No maintenance required
142,139.26881,great,no risk, No maintenance required
141,136.87138,great,no risk, No maintenance required
140,138.1419,great,no risk, No maintenance required
139,134.82182,great,no risk, No maintenance required
138,135.34837,great,no risk, No maintenance required
137,134.0978,great,no risk, No maintenance required
136,138.5097,great,no risk, No maintenance required
135,137.13637,great,no risk, No maintenance required
134,138.02803,great,no risk, No maintenance required
133,138.74974,great,no risk, No maintenance required
132,139.53157,great,no risk, No maintenance required
131,140.12886,great,no risk, No maintenance required
130,138.6947,great,no risk, No maintenance required
129,140.36983,great,no risk, No maintenance required
128,138.90422,great,no risk, No maintenance required
127,133.17143,great,no risk, No maintenance required
126,134.43173,great,no risk, No maintenance required
125,138.37468,great,no risk, No maintenance required
124,138.38411,great,no risk, No maintenance required
123,133.78912,great,no risk, No maintenance required
122,133.43687,great,no risk, No maintenance required
121,135.6396,great,no risk, No maintenance required
120,135.02443,great,no risk, No maintenance required
119,135.65294,great,no risk, No maintenance required
118,137.91823,great,no risk, No maintenance required
117,134.63527,great,no risk, No maintenance required
116,132.07166,great,no risk, No maintenance required
115,128.53133,great,no risk, No maintenance required
114,131.76097,great,no risk, No maintenance required
113,129.04161,great,no risk, No maintenance required
112,128.97679,great,no risk, No maintenance required
111,125.93552,great,no risk, No maintenance required
110,123.12976,great,no risk, No maintenance required
109,124.37012,great,no risk, No maintenance required
108,126.05207,great,no risk, No maintenance required
107,125.106445,great,no risk, No maintenance required
106,126.91005,great,no risk, No maintenance required
105,132.57713,great,no risk, No maintenance required
104,133.30258,great,no risk, No maintenance required
103,129.15971,great,no risk, No maintenance required
102,129.57436,great,no risk, No maintenance required
101,129.84468,great,no risk, No maintenance required
100,130.94264,great,no risk, No maintenance required
99,127.38342,great,no risk, No maintenance required
98,125.036255,great,no risk, No maintenance required
97,124.12848,great,no risk, No maintenance required
96,129.08981,great,no risk, No maintenance required
95,129.3869,great,no risk, No maintenance required
94,129.78218,great,no risk, No maintenance required
93,129.69778,great,no risk, No maintenance required
92,120.96231,great,no risk, No maintenance required
91,112.63658,great,no risk, No maintenance required
90,116.068375,great,no risk, No maintenance required
89,119.42534,great,no risk, No maintenance required
88,122.198456,great,no risk, No maintenance required
87,123.135185,great,no risk, No maintenance required
86,120.49626,great,no risk, No maintenance required
85,119.83122,great,no risk, No maintenance required
84,119.40546,great,no risk, No maintenance required
83,122.337234,great,no risk, No maintenance required
82,118.0647,great,no risk, No maintenance required
81,118.13823,great,no risk, No maintenance required
80,120.37753,great,no risk, No maintenance required
79,125.259865,great,no risk, No maintenance required
78,124.750275,great,no risk, No maintenance required
77,126.566055,great,no risk, No maintenance required
76,122.076904,great,no risk, No maintenance required
75,111.54726,great,no risk, No maintenance required
74,103.29211,great,no risk, No maintenance required
73,98.92761,good, medium risk,continue monitoring
72,101.42409,great,no risk, No maintenance required
71,103.312645,great,no risk, No maintenance required
70,98.69086,good, medium risk,continue monitoring
69,99.932434,good, medium risk,continue monitoring
68,97.86966,good, medium risk,continue monitoring
67,96.05922,good, medium risk,continue monitoring
66,96.05853,good, medium risk,continue monitoring
65,94.72734,good, medium risk,continue monitoring
64,97.15277,good, medium risk,continue monitoring
63,90.77063,good, medium risk,continue monitoring
62,89.379745,good, medium risk,continue monitoring
61,84.4895,good, medium risk,continue monitoring
60,84.79414,good, medium risk,continue monitoring
59,86.67786,good, medium risk,continue monitoring
58,82.076004,good, medium risk,continue monitoring
57,80.538055,good, medium risk,continue monitoring
56,79.27359,good, medium risk,continue monitoring
55,79.23671,good, medium risk,continue monitoring
54,76.333405,good, medium risk,continue monitoring
53,78.59173,good, medium risk,continue monitoring
52,75.7271,good, medium risk,continue monitoring
51,75.8006,good, medium risk,continue monitoring
50,79.720505,good, medium risk,continue monitoring
49,83.51352,good, medium risk,continue monitoring
48,79.195305,good, medium risk,continue monitoring
47,76.46447,good, medium risk,continue monitoring
46,73.96731,good, medium risk,continue monitoring
45,69.72917,good, medium risk,continue monitoring
44,66.31842,good, medium risk,continue monitoring
43,64.94163,good, medium risk,continue monitoring
42,74.27309,good, medium risk,continue monitoring
41,78.86031,good, medium risk,continue monitoring
40,85.442245,good, medium risk,continue monitoring
39,88.10388,good, medium risk,continue monitoring
38,83.19641,good, medium risk,continue monitoring
37,80.044136,good, medium risk,continue monitoring
36,75.80929,good, medium risk,continue monitoring
35,72.24765,good, medium risk,continue monitoring
34,67.18274,good, medium risk,continue monitoring
33,62.38762,good, medium risk,continue monitoring
32,59.224327,not good, high risk, need maintenance
31,53.769646,not good, high risk, need maintenance
30,52.848396,not good, high risk, need maintenance
29,47.44707,not good, high risk, need maintenance
28,44.259483,not good, high risk, need maintenance
27,41.664646,not good, high risk, need maintenance
26,38.796062,not good, high risk, need maintenance
25,36.661583,not good, high risk, need maintenance
24,34.829754,not good, high risk, need maintenance
23,33.553574,not good, high risk, need maintenance
22,32.982674,not good, high risk, need maintenance
21,31.209906,not good, high risk, need maintenance
20,32.11981,not good, high risk, need maintenance
19,31.237953,not good, high risk, need maintenance
18,31.447025,not good, high risk, need maintenance
17,30.407442,not good, high risk, need maintenance
16,29.740767,extremely bad, very high risk, immediate maintenance required
15,30.466568,not good, high risk, need maintenance
14,30.35416,not good, high risk, need maintenance
13,30.96482,not good, high risk, need maintenance
12,30.266096,not good, high risk, need maintenance
11,29.365084,extremely bad, very high risk, immediate maintenance required
10,26.901321,extremely bad, very high risk, immediate maintenance required
9,26.025684,extremely bad, very high risk, immediate maintenance required
8,24.14573,extremely bad, very high risk, immediate maintenance required
7,21.613022,extremely bad, very high risk, immediate maintenance required
6,19.448174,extremely bad, very high risk, immediate maintenance required
5,17.613277,extremely bad, very high risk, immediate maintenance required
4,16.29818,extremely bad, very high risk, immediate maintenance required
3,14.657097,extremely bad, very high risk, immediate maintenance required
2,13.478753,extremely bad, very high risk, immediate maintenance required
1,12.553224,extremely bad, very high risk, immediate maintenance required
0,11.3980875,extremely bad, very high risk, immediate maintenance required
331,151.98256,great,no risk, No maintenance required
330,151.92406,great,no risk, No maintenance required
329,151.17418,great,no risk, No maintenance required
328,152.75197,great,no risk, No maintenance required
327,147.26225,great,no risk, No maintenance required
326,147.34734,great,no risk, No maintenance required
325,150.35478,great,no risk, No maintenance required
324,150.83667,great,no risk, No maintenance required
323,152.43587,great,no risk, No maintenance required
322,149.78802,great,no risk, No maintenance required
321,152.41286,great,no risk, No maintenance required
320,152.4212,great,no risk, No maintenance required
319,149.6511,great,no risk, No maintenance required
318,146.26138,great,no risk, No maintenance required
317,145.46149,great,no risk, No maintenance required
316,142.94102,great,no risk, No maintenance required
315,146.03735,great,no risk, No maintenance required
314,149.48155,great,no risk, No maintenance required
313,152.38153,great,no risk, No maintenance required
312,152.50278,great,no risk, No maintenance required
311,146.78725,great,no risk, No maintenance required
310,142.25893,great,no risk, No maintenance required
309,142.52946,great,no risk, No maintenance required
308,142.7737,great,no risk, No maintenance required
307,141.24925,great,no risk, No maintenance required
306,142.58882,great,no risk, No maintenance required
305,146.29288,great,no risk, No maintenance required
304,140.52992,great,no risk, No maintenance required
303,140.82831,great,no risk, No maintenance required
302,140.57048,great,no risk, No maintenance required
301,138.74739,great,no risk, No maintenance required
300,136.48564,great,no risk, No maintenance required
299,140.58823,great,no risk, No maintenance required
298,142.81563,great,no risk, No maintenance required
297,146.33916,great,no risk, No maintenance required
296,146.47435,great,no risk, No maintenance required
295,144.27708,great,no risk, No maintenance required
294,142.64842,great,no risk, No maintenance required
293,141.75653,great,no risk, No maintenance required
292,142.1223,great,no risk, No maintenance required
291,139.55472,great,no risk, No maintenance required
290,140.51369,great,no risk, No maintenance required
289,140.37648,great,no risk, No maintenance required
288,138.47401,great,no risk, No maintenance required
287,138.43878,great,no risk, No maintenance required
286,142.23256,great,no risk, No maintenance required
285,143.46793,great,no risk, No maintenance required
284,144.96423,great,no risk, No maintenance required
283,143.69096,great,no risk, No maintenance required
282,143.02843,great,no risk, No maintenance required
281,142.49257,great,no risk, No maintenance required
280,139.63155,great,no risk, No maintenance required
279,138.83539,great,no risk, No maintenance required
278,138.811,great,no risk, No maintenance required
277,137.65334,great,no risk, No maintenance required
276,134.90764,great,no risk, No maintenance required
275,134.55359,great,no risk, No maintenance required
274,132.42912,great,no risk, No maintenance required
273,135.15086,great,no risk, No maintenance required
272,133.0153,great,no risk, No maintenance required
271,135.72444,great,no risk, No maintenance required
270,132.8384,great,no risk, No maintenance required
269,132.45348,great,no risk, No maintenance required
268,129.84541,great,no risk, No maintenance required
267,132.20264,great,no risk, No maintenance required
266,129.19716,great,no risk, No maintenance required
265,131.98787,great,no risk, No maintenance required
264,134.5955,great,no risk, No maintenance required
263,133.04323,great,no risk, No maintenance required
262,134.79222,great,no risk, No maintenance required
261,133.51933,great,no risk, No maintenance required
260,132.67188,great,no risk, No maintenance required
259,131.21153,great,no risk, No maintenance required
258,125.97834,great,no risk, No maintenance required
257,126.08533,great,no risk, No maintenance required
256,127.71806,great,no risk, No maintenance required
255,127.26153,great,no risk, No maintenance required
254,130.48126,great,no risk, No maintenance required
253,130.9615,great,no risk, No maintenance required
252,131.28102,great,no risk, No maintenance required
251,131.39713,great,no risk, No maintenance required
250,131.76498,great,no risk, No maintenance required
249,127.740814,great,no risk, No maintenance required
248,124.790215,great,no risk, No maintenance required
247,124.78088,great,no risk, No maintenance required
246,122.5385,great,no risk, No maintenance required
245,125.380325,great,no risk, No maintenance required
244,130.01933,great,no risk, No maintenance required
243,131.61186,great,no risk, No maintenance required
242,128.47041,great,no risk, No maintenance required
241,127.48093,great,no risk, No maintenance required
240,125.94071,great,no risk, No maintenance required
239,128.43922,great,no risk, No maintenance required
238,129.78809,great,no risk, No maintenance required
237,129.18037,great,no risk, No maintenance required
236,123.48205,great,no risk, No maintenance required
235,119.72205,great,no risk, No maintenance required
234,122.83034,great,no risk, No maintenance required
233,125.48384,great,no risk, No maintenance required
232,126.21759,great,no risk, No maintenance required
231,124.18897,great,no risk, No maintenance required
230,119.42663,great,no risk, No maintenance required
229,121.231316,great,no risk, No maintenance required
228,118.32107,great,no risk, No maintenance required
227,121.34099,great,no risk, No maintenance required
226,124.608376,great,no risk, No maintenance required
225,123.694534,great,no risk, No maintenance required
224,124.530914,great,no risk, No maintenance required
223,126.05678,great,no risk, No maintenance required
222,125.94257,great,no risk, No maintenance required
221,115.887054,great,no risk, No maintenance required
220,110.047325,great,no risk, No maintenance required
219,108.45888,great,no risk, No maintenance required
218,110.34874,great,no risk, No maintenance required
217,109.05379,great,no risk, No maintenance required
216,112.624855,great,no risk, No maintenance required
215,112.411316,great,no risk, No maintenance required
214,113.18306,great,no risk, No maintenance required
213,113.74825,great,no risk, No maintenance required
212,108.185684,great,no risk, No maintenance required
211,106.97452,great,no risk, No maintenance required
210,108.60126,great,no risk, No maintenance required
209,107.170044,great,no risk, No maintenance required
208,101.40408,great,no risk, No maintenance required
207,105.543686,great,no risk, No maintenance required
206,105.077385,great,no risk, No maintenance required
205,105.41966,great,no risk, No maintenance required
204,107.09999,great,no risk, No maintenance required
203,106.5745,great,no risk, No maintenance required
202,103.18678,great,no risk, No maintenance required
201,102.96636,great,no risk, No maintenance required
200,100.683876,great,no risk, No maintenance required
199,104.854706,great,no risk, No maintenance required
198,104.70642,great,no risk, No maintenance required
197,103.53275,great,no risk, No maintenance required
196,102.99852,great,no risk, No maintenance required
195,102.307205,great,no risk, No maintenance required
194,100.35939,great,no risk, No maintenance required
193,102.45238,great,no risk, No maintenance required
192,103.84222,great,no risk, No maintenance required
191,106.840866,great,no risk, No maintenance required
190,100.43492,great,no risk, No maintenance required
189,95.70293,good, medium risk,continue monitoring
188,96.047485,good, medium risk,continue monitoring
187,95.47904,good, medium risk,continue monitoring
186,98.40492,good, medium risk,continue monitoring
185,96.23546,good, medium risk,continue monitoring
184,96.24097,good, medium risk,continue monitoring
183,95.3393,good, medium risk,continue monitoring
182,94.774445,good, medium risk,continue monitoring
181,94.54452,good, medium risk,continue monitoring
180,92.97213,good, medium risk,continue monitoring
179,94.44682,good, medium risk,continue monitoring
178,92.93866,good, medium risk,continue monitoring
177,94.52549,good, medium risk,continue monitoring
176,95.45088,good, medium risk,continue monitoring
175,95.94564,good, medium risk,continue monitoring
174,90.20874,good, medium risk,continue monitoring
173,83.46654,good, medium risk,continue monitoring
172,79.00143,good, medium risk,continue monitoring
171,80.354324,good, medium risk,continue monitoring
170,77.681076,good, medium risk,continue monitoring
169,74.40106,good, medium risk,continue monitoring
168,74.69693,good, medium risk,continue monitoring
167,74.90706,good, medium risk,continue monitoring
166,80.06551,good, medium risk,continue monitoring
165,86.358604,good, medium risk,continue monitoring
164,87.99978,good, medium risk,continue monitoring
163,81.284615,good, medium risk,continue monitoring
162,79.09256,good, medium risk,continue monitoring
161,77.823326,good, medium risk,continue monitoring
160,79.07122,good, medium risk,continue monitoring
159,80.47955,good, medium risk,continue monitoring
158,78.27294,good, medium risk,continue monitoring
157,78.11137,good, medium risk,continue monitoring
156,79.59723,good, medium risk,continue monitoring
155,83.57526,good, medium risk,continue monitoring
154,82.87752,good, medium risk,continue monitoring
153,79.305695,good, medium risk,continue monitoring
152,76.74121,good, medium risk,continue monitoring
151,74.60922,good, medium risk,continue monitoring
150,74.042816,good, medium risk,continue monitoring
149,73.08528,good, medium risk,continue monitoring
148,75.017426,good, medium risk,continue monitoring
147,75.594315,good, medium risk,continue monitoring
146,72.95311,good, medium risk,continue monitoring
145,73.30543,good, medium risk,continue monitoring
144,71.29675,good, medium risk,continue monitoring
143,71.661865,good, medium risk,continue monitoring
142,73.83444,good, medium risk,continue monitoring
141,74.46617,good, medium risk,continue monitoring
140,74.27802,good, medium risk,continue monitoring
139,78.77219,good, medium risk,continue monitoring
138,76.38816,good, medium risk,continue monitoring
137,78.91359,good, medium risk,continue monitoring
136,79.97152,good, medium risk,continue monitoring
135,80.15883,good, medium risk,continue monitoring
134,82.62548,good, medium risk,continue monitoring
133,83.59059,good, medium risk,continue monitoring
132,80.063675,good, medium risk,continue monitoring
131,81.02599,good, medium risk,continue monitoring
130,73.92937,good, medium risk,continue monitoring
129,72.74208,good, medium risk,continue monitoring
128,71.32979,good, medium risk,continue monitoring
127,70.65076,good, medium risk,continue monitoring
126,66.82114,good, medium risk,continue monitoring
125,67.04072,good, medium risk,continue monitoring
124,68.26514,good, medium risk,continue monitoring
123,72.10575,good, medium risk,continue monitoring
122,72.413956,good, medium risk,continue monitoring
121,67.44222,good, medium risk,continue monitoring
120,65.26333,good, medium risk,continue monitoring
119,62.531567,good, medium risk,continue monitoring
118,61.925533,good, medium risk,continue monitoring
117,61.229485,good, medium risk,continue monitoring
116,61.11607,good, medium risk,continue monitoring
115,57.085342,not good, high risk, need maintenance
114,55.936302,not good, high risk, need maintenance
113,55.05201,not good, high risk, need maintenance
112,55.804577,not good, high risk, need maintenance
111,56.220383,not good, high risk, need maintenance
110,57.77733,not good, high risk, need maintenance
109,55.927948,not good, high risk, need maintenance
108,54.167835,not good, high risk, need maintenance
107,52.328194,not good, high risk, need maintenance
106,51.097763,not good, high risk, need maintenance
105,49.551495,not good, high risk, need maintenance
104,46.323658,not good, high risk, need maintenance
103,44.259216,not good, high risk, need maintenance
102,42.29727,not good, high risk, need maintenance
101,42.53957,not good, high risk, need maintenance
100,44.770916,not good, high risk, need maintenance
99,46.128826,not good, high risk, need maintenance
98,47.39628,not good, high risk, need maintenance
97,47.562965,not good, high risk, need maintenance
96,48.486088,not good, high risk, need maintenance
95,48.610077,not good, high risk, need maintenance
94,46.97329,not good, high risk, need maintenance
93,46.28415,not good, high risk, need maintenance
92,46.31618,not good, high risk, need maintenance
91,44.493126,not good, high risk, need maintenance
90,44.64643,not good, high risk, need maintenance
89,43.251205,not good, high risk, need maintenance
88,43.239788,not good, high risk, need maintenance
87,44.10234,not good, high risk, need maintenance
86,43.27764,not good, high risk, need maintenance
85,43.24417,not good, high risk, need maintenance
84,41.599995,not good, high risk, need maintenance
83,42.52332,not good, high risk, need maintenance
82,40.596046,not good, high risk, need maintenance
81,40.828423,not good, high risk, need maintenance
80,40.804054,not good, high risk, need maintenance
79,41.047752,not good, high risk, need maintenance
78,41.85621,not good, high risk, need maintenance
77,41.669395,not good, high risk, need maintenance
76,40.59011,not good, high risk, need maintenance
75,39.51037,not good, high risk, need maintenance
74,38.86967,not good, high risk, need maintenance
73,36.500782,not good, high risk, need maintenance
72,37.19946,not good, high risk, need maintenance
71,36.44805,not good, high risk, need maintenance
70,34.512985,not good, high risk, need maintenance
69,33.3901,not good, high risk, need maintenance
68,32.07808,not good, high risk, need maintenance
67,30.323677,not good, high risk, need maintenance
66,29.06818,extremely bad, very high risk, immediate maintenance required
65,28.290655,extremely bad, very high risk, immediate maintenance required
64,27.578297,extremely bad, very high risk, immediate maintenance required
63,27.077787,extremely bad, very high risk, immediate maintenance required
62,25.982931,extremely bad, very high risk, immediate maintenance required
61,25.26333,extremely bad, very high risk, immediate maintenance required
60,25.102335,extremely bad, very high risk, immediate maintenance required
59,23.982643,extremely bad, very high risk, immediate maintenance required
58,22.75311,extremely bad, very high risk, immediate maintenance required
57,21.903032,extremely bad, very high risk, immediate maintenance required
56,22.134481,extremely bad, very high risk, immediate maintenance required
55,21.490944,extremely bad, very high risk, immediate maintenance required
54,21.976324,extremely bad, very high risk, immediate maintenance required
53,21.35684,extremely bad, very high risk, immediate maintenance required
52,20.416615,extremely bad, very high risk, immediate maintenance required
51,19.906797,extremely bad, very high risk, immediate maintenance required
50,19.082067,extremely bad, very high risk, immediate maintenance required
49,16.99822,extremely bad, very high risk, immediate maintenance required
48,15.586373,extremely bad, very high risk, immediate maintenance required
47,15.02138,extremely bad, very high risk, immediate maintenance required
46,13.854098,extremely bad, very high risk, immediate maintenance required
45,13.574536,extremely bad, very high risk, immediate maintenance required
44,13.519344,extremely bad, very high risk, immediate maintenance required
43,13.164456,extremely bad, very high risk, immediate maintenance required
42,13.000617,extremely bad, very high risk, immediate maintenance required
41,12.558569,extremely bad, very high risk, immediate maintenance required
40,12.141871,extremely bad, very high risk, immediate maintenance required
39,11.749074,extremely bad, very high risk, immediate maintenance required
38,11.343736,extremely bad, very high risk, immediate maintenance required
37,11.049848,extremely bad, very high risk, immediate maintenance required
36,11.2450485,extremely bad, very high risk, immediate maintenance required
35,10.95101,extremely bad, very high risk, immediate maintenance required
34,10.815885,extremely bad, very high risk, immediate maintenance required
33,10.850855,extremely bad, very high risk, immediate maintenance required
32,10.70197,extremely bad, very high risk, immediate maintenance required
31,10.605376,extremely bad, very high risk, immediate maintenance required
30,10.775992,extremely bad, very high risk, immediate maintenance required
29,10.56814,extremely bad, very high risk, immediate maintenance required
28,10.681832,extremely bad, very high risk, immediate maintenance required
27,10.404176,extremely bad, very high risk, immediate maintenance required
26,10.730382,extremely bad, very high risk, immediate maintenance required
25,10.415539,extremely bad, very high risk, immediate maintenance required
24,10.650191,extremely bad, very high risk, immediate maintenance required
23,10.375609,extremely bad, very high risk, immediate maintenance required
22,10.70497,extremely bad, very high risk, immediate maintenance required
21,10.589516,extremely bad, very high risk, immediate maintenance required
20,10.403093,extremely bad, very high risk, immediate maintenance required
19,10.555462,extremely bad, very high risk, immediate maintenance required
18,10.273576,extremely bad, very high risk, immediate maintenance required
17,10.430396,extremely bad, very high risk, immediate maintenance required
16,10.246556,extremely bad, very high risk, immediate maintenance required
15,10.370885,extremely bad, very high risk, immediate maintenance required
14,10.33495,extremely bad, very high risk, immediate maintenance required
13,10.405168,extremely bad, very high risk, immediate maintenance required
12,10.442435,extremely bad, very high risk, immediate maintenance required
11,10.3927765,extremely bad, very high risk, immediate maintenance required
10,10.450343,extremely bad, very high risk, immediate maintenance required
9,10.414401,extremely bad, very high risk, immediate maintenance required
8,10.312992,extremely bad, very high risk, immediate maintenance required
7,10.380498,extremely bad, very high risk, immediate maintenance required
6,10.417697,extremely bad, very high risk, immediate maintenance required
5,10.350459,extremely bad, very high risk, immediate maintenance required
4,10.218139,extremely bad, very high risk, immediate maintenance required
3,10.206119,extremely bad, very high risk, immediate maintenance required
2,10.363107,extremely bad, very high risk, immediate maintenance required
1,10.383567,extremely bad, very high risk, immediate maintenance required
0,10.261258,extremely bad, very high risk, immediate maintenance required
182,147.14293,great,no risk, No maintenance required
181,147.3213,great,no risk, No maintenance required
180,147.71486,great,no risk, No maintenance required
179,147.70662,great,no risk, No maintenance required
178,148.83743,great,no risk, No maintenance required
177,150.5703,great,no risk, No maintenance required
176,149.27019,great,no risk, No maintenance required
175,146.97304,great,no risk, No maintenance required
174,148.88928,great,no risk, No maintenance required
173,149.16011,great,no risk, No maintenance required
172,149.39674,great,no risk, No maintenance required
171,150.15947,great,no risk, No maintenance required
170,148.44844,great,no risk, No maintenance required
169,148.65343,great,no risk, No maintenance required
168,146.63452,great,no risk, No maintenance required
167,142.72829,great,no risk, No maintenance required
166,141.72237,great,no risk, No maintenance required
165,145.48131,great,no risk, No maintenance required
164,143.85916,great,no risk, No maintenance required
163,140.88298,great,no risk, No maintenance required
162,141.4253,great,no risk, No maintenance required
161,144.01643,great,no risk, No maintenance required
160,144.12926,great,no risk, No maintenance required
159,143.48958,great,no risk, No maintenance required
158,140.50996,great,no risk, No maintenance required
157,140.53502,great,no risk, No maintenance required
156,140.53423,great,no risk, No maintenance required
155,138.15404,great,no risk, No maintenance required
154,137.2773,great,no risk, No maintenance required
153,137.2126,great,no risk, No maintenance required
152,136.71957,great,no risk, No maintenance required
151,136.88774,great,no risk, No maintenance required
150,137.41844,great,no risk, No maintenance required
149,140.11784,great,no risk, No maintenance required
148,142.04291,great,no risk, No maintenance required
147,140.11006,great,no risk, No maintenance required
146,138.6399,great,no risk, No maintenance required
145,141.49953,great,no risk, No maintenance required
144,140.50638,great,no risk, No maintenance required
143,139.5616,great,no risk, No maintenance required
142,138.54846,great,no risk, No maintenance required
141,137.0569,great,no risk, No maintenance required
140,137.89601,great,no risk, No maintenance required
139,134.00046,great,no risk, No maintenance required
